tile_id,row_type,row_id,row_pos,plant_id,plant_coord,plant_x,plant_y,plant_height
2_2,X,16,7.747746829986572,31,10.238806,7.747746829986572,10.238806,1.0031049296982635
2_2,X,14,6.2577127265930175,29,8.238966,6.2577127265930175,8.238966,0.9908140975889488
2_2,X,13,5.467694644927978,17,4.7189884,5.467694644927978,4.7189884,0.9887957905265743
2_2,X,15,6.987729434967041,16,4.538752,6.987729434967041,4.538752,0.9834061450051007
2_2,X,14,6.2577127265930175,20,4.9391313,6.2577127265930175,4.9391313,0.9821282539278395
2_2,X,15,6.987729434967041,23,6.6686454,6.987729434967041,6.6686454,0.9818573063797396
2_2,X,24,13.897887592315675,7,0.7389966,13.897887592315675,0.7389966,0.9723847022386903
2_2,X,19,10.06779993057251,3,-0.10016608,10.06779993057251,-0.10016608,0.9689178160772115
2_2,X,26,15.417922382354737,12,3.2690282,15.417922382354737,3.2690282,0.9682923591633994
2_2,X,26,15.417922382354737,13,3.5590081,15.417922382354737,3.5590081,0.9670797410236599
2_2,X,25,14.687905673980714,18,4.1886697,14.687905673980714,4.1886697,0.9644347198630419
2_2,X,15,6.987729434967041,18,5.298714,6.987729434967041,5.298714,0.9638572573637298
2_2,X,23,13.087869052886964,7,1.2590746,13.087869052886964,1.2590746,0.963514487728324
2_2,X,11,3.747655277252197,5,0.31889808,3.747655277252197,0.31889808,0.961800464956853
2_2,X,20,10.847817783355714,27,7.3194823,10.847817783355714,7.3194823,0.9611168150870704
2_2,X,25,14.687905673980714,15,3.3687105,14.687905673980714,3.3687105,0.9602213994880813
2_2,X,26,15.417922382354737,6,0.6792093,15.417922382354737,0.6792093,0.9597689102247758
2_2,X,26,15.417922382354737,21,6.0088363,15.417922382354737,6.0088363,0.9593778769131617
2_2,X,17,8.51776445388794,5,1.1189002,8.51776445388794,1.1189002,0.9579979119871873
2_2,X,25,14.687905673980714,36,10.078375,14.687905673980714,10.078375,0.9575584346454482
2_2,X,24,13.897887592315675,26,7.208867,13.897887592315675,7.208867,0.954361981874881
2_2,X,15,6.987729434967041,10,2.5288525,6.987729434967041,2.5288525,0.9535949696684695
2_2,X,2,-3.132502193450928,4,0.43888748,-3.132502193450928,0.43888748,0.9525381308885913
2_2,X,19,10.06779993057251,4,0.06981689,10.06779993057251,0.06981689,0.9513004641810657
2_2,X,23,13.087869052886964,12,2.889034,13.087869052886964,2.889034,0.9495475819090695
2_2,X,14,6.2577127265930175,25,6.829037,6.2577127265930175,6.829037,0.9491226321472508
2_2,X,19,10.06779993057251,19,4.7493486,10.06779993057251,4.7493486,0.9490345599677472
2_2,X,26,15.417922382354737,10,2.769063,15.417922382354737,2.769063,0.9486123646749852
2_2,X,16,7.747746829986572,15,3.9389324,7.747746829986572,3.9389324,0.9486093291717226
2_2,X,15,6.987729434967041,3,-0.11101577,6.987729434967041,-0.11101577,0.9478200429235715
2_2,X,23,13.087869052886964,14,3.9390075,13.087869052886964,3.9390075,0.947789689950939
2_2,X,24,13.897887592315675,6,0.49900144,13.897887592315675,0.49900144,0.9477260512880963
2_2,X,14,6.2577127265930175,1,-0.7705828,6.2577127265930175,-0.7705828,0.9477103380812957
2_2,X,24,13.897887592315675,12,3.05895,13.897887592315675,3.05895,0.9472699014913855
2_2,X,14,6.2577127265930175,28,7.7889886,6.2577127265930175,7.7889886,0.9468258441374611
2_2,X,26,15.417922382354737,11,2.9990473,15.417922382354737,2.9990473,0.9465201109117869
2_2,X,14,6.2577127265930175,24,6.4790545,6.2577127265930175,6.4790545,0.9458383750753323
2_2,X,18,9.297782306671143,3,-0.16104141,9.297782306671143,-0.16104141,0.9457732191874787
2_2,X,16,7.747746829986572,1,-0.3509815,7.747746829986572,-0.3509815,0.9450514417340784
2_2,X,14,6.2577127265930175,15,3.5791996,6.2577127265930175,3.5791996,0.9449530241378973
2_2,X,25,14.687905673980714,26,6.3185635,14.687905673980714,6.3185635,0.9447513527167224
2_2,X,17,8.51776445388794,17,4.6288476,8.51776445388794,4.6288476,0.9447311083967376
2_2,X,16,7.747746829986572,32,10.598799,7.747746829986572,10.598799,0.9445509376331598
2_2,X,25,14.687905673980714,7,1.2488163,14.687905673980714,1.2488163,0.9440359181298789
2_2,X,25,14.687905673980714,5,0.46885526,14.687905673980714,0.46885526,0.9430496346061814
2_2,X,24,13.897887592315675,5,0.30900526,13.897887592315675,0.30900526,0.9428407742867971
2_2,X,25,14.687905673980714,3,-0.041119277,14.687905673980714,-0.041119277,0.9418581258485469
2_2,X,18,9.297782306671143,22,5.6284957,9.297782306671143,5.6284957,0.9414900264760416
2_2,X,14,6.2577127265930175,14,3.3092132,6.2577127265930175,3.3092132,0.9414634832094279
2_2,X,15,6.987729434967041,25,7.468606,6.987729434967041,7.468606,0.9406792351037071
2_2,X,15,6.987729434967041,11,2.7488413,6.987729434967041,2.7488413,0.9401999950043399
2_2,X,16,7.747746829986572,14,3.6489382,7.747746829986572,3.6489382,0.939937698950692
2_2,X,15,6.987729434967041,12,3.0688255,6.987729434967041,3.0688255,0.939524469133505
2_2,X,21,11.61783540725708,28,7.8883457,11.61783540725708,7.8883457,0.9394547729671432
2_2,X,15,6.987729434967041,15,3.9287825,6.987729434967041,3.9287825,0.9391387309415258
2_2,X,13,5.467694644927978,12,2.729038,5.467694644927978,2.729038,0.9366934177116394
2_2,X,21,11.61783540725708,30,8.498279,11.61783540725708,8.498279,0.9362215511569316
2_2,X,17,8.51776445388794,27,7.718801,8.51776445388794,7.718801,0.9360748410065481
2_2,X,17,8.51776445388794,2,0.4989094,8.51776445388794,0.4989094,0.9353567461623908
2_2,X,26,15.417922382354737,5,0.4592247,15.417922382354737,0.4592247,0.9351815653782145
2_2,X,23,13.087869052886964,5,0.4690944,13.087869052886964,0.4690944,0.934574505954268
2_2,X,16,7.747746829986572,6,0.92899275,7.747746829986572,0.92899275,0.9338863796009819
2_2,X,14,6.2577127265930175,6,0.8693352,6.2577127265930175,0.8693352,0.933734101990989
2_2,X,24,13.897887592315675,8,1.418983,13.897887592315675,1.418983,0.9336494601228345
2_2,X,24,13.897887592315675,23,6.2988853,13.897887592315675,6.2988853,0.93358175708123
2_2,X,15,6.987729434967041,20,5.898684,6.987729434967041,5.898684,0.933458267441837
2_2,X,13,5.467694644927978,26,7.598916,5.467694644927978,7.598916,0.9321234873246949
2_2,X,15,6.987729434967041,7,1.5988988,6.987729434967041,1.5988988,0.9308592480533677
2_2,X,17,8.51776445388794,33,10.308762,8.51776445388794,10.308762,0.9303441714653722
2_2,X,24,13.897887592315675,30,8.438843,13.897887592315675,8.438843,0.9300641255688773
2_2,X,20,10.847817783355714,31,8.499335,10.847817783355714,8.499335,0.9284428978282511
2_2,X,26,15.417922382354737,2,-0.730692,15.417922382354737,-0.730692,0.9273783094098004
2_2,X,13,5.467694644927978,13,3.1590269,5.467694644927978,3.1590269,0.9272665592868636
2_2,X,14,6.2577127265930175,17,4.019178,6.2577127265930175,4.019178,0.9260605942575827
2_2,X,15,6.987729434967041,4,0.08897424,6.987729434967041,0.08897424,0.9259307271132775
2_2,X,13,5.467694644927978,8,0.80908585,5.467694644927978,0.80908585,0.9250881412715231
2_2,X,17,8.51776445388794,8,1.9188881,8.51776445388794,1.9188881,0.9246059131227019
2_2,X,16,7.747746829986572,13,3.4889417,7.747746829986572,3.4889417,0.9243580482239129
2_2,X,17,8.51776445388794,1,-0.23107958,8.51776445388794,-0.23107958,0.9242266654935933
2_2,X,9,2.2176202583312987,1,-1.0010723,2.2176202583312987,-1.0010723,0.9239098561345906
2_2,X,16,7.747746829986572,7,1.218987,7.747746829986572,1.218987,0.9232201517512968
2_2,X,15,6.987729434967041,30,9.538502,6.987729434967041,9.538502,0.9230333212600028
2_2,X,26,15.417922382354737,3,-0.28072354,15.417922382354737,-0.28072354,0.9228626560889068
2_2,X,11,3.747655277252197,18,5.2887745,3.747655277252197,5.2887745,0.9225075531098023
2_2,X,17,8.51776445388794,4,0.88890356,8.51776445388794,0.88890356,0.9222486385626063
2_2,X,11,3.747655277252197,4,0.008905768,3.747655277252197,0.008905768,0.9220816515563647
2_2,X,24,13.897887592315675,11,2.6589582,13.897887592315675,2.6589582,0.9220782297599659
2_2,X,17,8.51776445388794,7,1.6788918,8.51776445388794,1.6788918,0.9219447492422974
2_2,X,14,6.2577127265930175,19,4.509153,6.2577127265930175,4.509153,0.9217847950224711
2_2,X,18,9.297782306671143,35,8.908234,9.297782306671143,8.908234,0.9216908883386028
2_2,X,12,4.537673358917236,1,-0.9210718,4.537673358917236,-0.9210718,0.9216716256982206
2_2,X,4,-1.6124674034118653,8,1.249205,-1.6124674034118653,1.249205,0.921508573804831
2_2,X,10,2.97763765335083,21,5.22871,2.97763765335083,5.22871,0.921340030950114
2_2,X,17,8.51776445388794,10,2.6588771,8.51776445388794,2.6588771,0.9210789527537877
2_2,X,18,9.297782306671143,10,1.7488058,9.297782306671143,1.7488058,0.9210555788154119
2_2,X,25,14.687905673980714,2,-0.5010963,14.687905673980714,-0.5010963,0.920995200413351
2_2,X,5,-0.852450008392334,13,3.2288494,-0.852450008392334,3.2288494,0.9208876891292126
2_2,X,16,7.747746829986572,23,7.2488666,7.747746829986572,7.2488666,0.9203409521389441
2_2,X,14,6.2577127265930175,13,2.909233,6.2577127265930175,2.909233,0.9200847042090363
2_2,X,12,4.537673358917236,18,5.5587344,4.537673358917236,5.5587344,0.9200088507847837
2_2,X,24,13.897887592315675,24,6.5788794,13.897887592315675,6.5788794,0.9186468644452414
