tile_id,row_type,row_id,row_pos,plant_id,plant_coord,plant_x,plant_y,plant_height
0_0,Y,5,-33.285424346923826,39,-24.844717,-24.844717,-33.285424346923826,0.6330022474277948
0_0,Y,19,-22.56722366333008,66,-24.566177,-24.566177,-22.56722366333008,0.6328813645646252
0_0,Y,20,-21.80735122680664,4,-42.317272,-42.317272,-21.80735122680664,0.6328725941229042
0_0,Y,19,-22.56722366333008,44,-31.255018,-31.255018,-22.56722366333008,0.6328195152954089
0_0,Y,15,-25.64670669555664,48,-26.82423,-26.82423,-25.64670669555664,0.6328156179884651
0_0,Y,17,-24.096966857910157,58,-26.704271,-26.704271,-24.096966857910157,0.6328083911196772
0_0,Y,3,-34.86515914916992,7,-34.47303,-34.47303,-34.86515914916992,0.6324542253271641
0_0,Y,2,-35.60503494262695,29,-27.913101,-27.913101,-35.60503494262695,0.6324448607097812
0_0,Y,1,-36.30491744995117,29,-26.97703,-26.97703,-36.30491744995117,0.6319466960342518
0_0,Y,19,-22.56722366333008,63,-25.256058,-25.256058,-22.56722366333008,0.6317303409917333
0_0,Y,14,-26.37658416748047,39,-31.262714,-31.262714,-26.37658416748047,0.6316225834642744
0_0,Y,16,-24.856839294433595,39,-30.721334,-30.721334,-24.856839294433595,0.6316167407403058
0_0,Y,18,-23.327096099853517,54,-27.314812,-27.314812,-23.327096099853517,0.6309515799785741
0_0,Y,1,-36.30491744995117,31,-26.567091,-26.567091,-36.30491744995117,0.630939472655635
0_0,Y,18,-23.327096099853517,36,-33.604362,-33.604362,-23.327096099853517,0.630776121134415
0_0,Y,15,-25.64670669555664,49,-26.574299,-26.574299,-25.64670669555664,0.6301729532403646
0_0,Y,12,-27.94632064819336,48,-30.197628,-30.197628,-27.94632064819336,0.6300338572145573
0_0,Y,16,-24.856839294433595,23,-35.789772,-35.789772,-24.856839294433595,0.629938088163764
0_0,Y,20,-21.80735122680664,42,-31.671494,-31.671494,-21.80735122680664,0.6297833776572883
0_0,Y,20,-21.80735122680664,24,-36.41961,-36.41961,-21.80735122680664,0.629549036955982
0_0,Y,19,-22.56722366333008,54,-27.685637,-27.685637,-22.56722366333008,0.6290327384670336
0_0,Y,17,-24.096966857910157,35,-33.822937,-33.822937,-24.096966857910157,0.6288984569183607
0_0,Y,15,-25.64670669555664,2,-43.209747,-43.209747,-25.64670669555664,0.6288796756132173
0_0,Y,15,-25.64670669555664,40,-29.943377,-29.943377,-25.64670669555664,0.6282901534743566
0_0,Y,1,-36.30491744995117,27,-27.496954,-27.496954,-36.30491744995117,0.6282206790661928
0_0,Y,19,-22.56722366333008,13,-39.593567,-39.593567,-22.56722366333008,0.6280816081829071
0_0,Y,16,-24.856839294433595,60,-24.823156,-24.823156,-24.856839294433595,0.6276256606921914
0_0,Y,17,-24.096966857910157,50,-29.293785,-29.293785,-24.096966857910157,0.6275308104910116
0_0,Y,16,-24.856839294433595,25,-35.179955,-35.179955,-24.856839294433595,0.6274880492298738
0_0,Y,5,-33.285424346923826,15,-33.473022,-33.473022,-33.285424346923826,0.6273815088218956
0_0,Y,4,-34.085290069580076,15,-33.281624,-33.281624,-34.085290069580076,0.6270360610504112
0_0,Y,13,-27.17644989013672,40,-31.522139,-31.522139,-27.17644989013672,0.6270255178355738
0_0,Y,20,-21.80735122680664,19,-37.88903,-37.88903,-21.80735122680664,0.6268167223588498
0_0,Y,1,-36.30491744995117,28,-27.23699,-27.23699,-36.30491744995117,0.6267870579771022
0_0,Y,16,-24.856839294433595,43,-29.41174,-29.41174,-24.856839294433595,0.6267734521479725
0_0,Y,18,-23.327096099853517,50,-28.62472,-28.62472,-23.327096099853517,0.6265910502048939
0_0,Y,10,-29.456067199707032,52,-26.418062,-26.418062,-29.456067199707032,0.6265841580836911
0_0,Y,16,-24.856839294433595,40,-30.521397,-30.521397,-24.856839294433595,0.6264759786906139
0_0,Y,1,-36.30491744995117,13,-33.256104,-33.256104,-36.30491744995117,0.6263426473504043
0_0,Y,5,-33.285424346923826,40,-24.46479,-24.46479,-33.285424346923826,0.6263215775020948
0_0,Y,19,-22.56722366333008,34,-34.27449,-34.27449,-22.56722366333008,0.6261652810113376
0_0,Y,19,-22.56722366333008,53,-28.055573,-28.055573,-22.56722366333008,0.6259718759484947
0_0,Y,16,-24.856839294433595,9,-41.078136,-41.078136,-24.856839294433595,0.6258034331889436
0_0,Y,19,-22.56722366333008,61,-25.905945,-25.905945,-22.56722366333008,0.6258002780752678
0_0,Y,18,-23.327096099853517,47,-29.684643,-29.684643,-23.327096099853517,0.6254172131454647
0_0,Y,13,-27.17644989013672,42,-30.532343,-30.532343,-27.17644989013672,0.6254087060135542
0_0,Y,19,-22.56722366333008,57,-27.03575,-27.03575,-22.56722366333008,0.6253355910235684
0_0,Y,14,-26.37658416748047,50,-26.4743,-26.4743,-26.37658416748047,0.625294405478387
0_0,Y,19,-22.56722366333008,39,-32.824745,-32.824745,-22.56722366333008,0.6251871028670373
0_0,Y,6,-32.515553588867185,37,-28.930824,-28.930824,-32.515553588867185,0.6248996698362992
0_0,Y,17,-24.096966857910157,33,-34.472813,-34.472813,-24.096966857910157,0.6248976451254945
0_0,Y,16,-24.856839294433595,8,-41.238087,-41.238087,-24.856839294433595,0.6248939993383245
