tile_id,row_type,row_id,row_pos,plant_id,plant_coord,plant_x,plant_y,plant_height
1_1,X,20,-7.502244110107422,1,-20.55088,-7.502244110107422,-20.55088,1.1290723835776864
1_1,Y,1,-20.25104820251465,42,-7.491906,-7.491906,-20.25104820251465,1.025923570626126
1_1,Y,1,-20.25104820251465,41,-7.701853,-7.701853,-20.25104820251465,1.024811682684929
1_1,Y,2,-19.44102966308594,55,-7.513753,-7.513753,-19.44102966308594,1.0229378639784914
1_1,Y,1,-20.25104820251465,43,-7.181986,-7.181986,-20.25104820251465,1.0204695281613678
1_1,X,17,-9.732295150756835,29,-9.211739,-9.732295150756835,-9.211739,1.0053431561435267
1_1,X,17,-9.732295150756835,10,-16.081293,-9.732295150756835,-16.081293,0.9854534172770909
1_1,X,21,-6.882229919433594,2,-20.380695,-6.882229919433594,-20.380695,0.9704113033411321
1_1,Y,13,-11.140839691162109,34,-9.403254,-9.403254,-11.140839691162109,0.9702864054373089
1_1,X,21,-6.882229919433594,7,-18.410774,-6.882229919433594,-18.410774,0.9632183982671545
1_1,Y,10,-13.390891189575195,51,-5.373045,-5.373045,-13.390891189575195,0.958453769177576
1_1,Y,3,-18.631011123657228,45,-7.252145,-7.252145,-18.631011123657228,0.9580989162462352
1_1,X,24,-4.622178192138672,27,-10.601177,-4.622178192138672,-10.601177,0.9561690806866068
1_1,X,24,-4.622178192138672,30,-9.991189,-4.622178192138672,-9.991189,0.9550173634953895
1_1,Y,13,-11.140839691162109,33,-9.573221,-9.573221,-11.140839691162109,0.9521924238808084
1_1,X,23,-5.402196044921875,31,-9.780831,-5.402196044921875,-9.780831,0.9519534716052237
1_1,X,23,-5.402196044921875,33,-8.950872,-5.402196044921875,-8.950872,0.9493466124282289
1_1,X,22,-6.15221321105957,45,-6.9511786,-6.15221321105957,-6.9511786,0.9489314803703235
1_1,Y,13,-11.140839691162109,46,-5.3440247,-5.3440247,-11.140839691162109,0.9482352588384608
1_1,Y,7,-15.670943374633788,44,-7.7029247,-7.7029247,-15.670943374633788,0.9471455528040853
1_1,X,23,-5.402196044921875,39,-6.6909857,-5.402196044921875,-6.6909857,0.9412191893777389
1_1,Y,12,-11.90085708618164,39,-9.901968,-9.901968,-11.90085708618164,0.939883059198966
1_1,Y,11,-12.670874710083007,48,-6.6130295,-6.6130295,-12.670874710083007,0.9393575085308423
1_1,X,23,-5.402196044921875,29,-10.510796,-5.402196044921875,-10.510796,0.9387947721249215
1_1,X,18,-9.002278442382812,16,-13.411058,-9.002278442382812,-13.411058,0.9377055894611536
1_1,X,23,-5.402196044921875,32,-9.360853,-5.402196044921875,-9.360853,0.9337684716127918
1_1,Y,1,-20.25104820251465,40,-8.031769,-8.031769,-20.25104820251465,0.9333409983628067
1_1,X,23,-5.402196044921875,28,-10.890776,-5.402196044921875,-10.890776,0.9325214506550309
1_1,X,17,-9.732295150756835,15,-13.901434,-9.732295150756835,-13.901434,0.9321304201913392
1_1,X,21,-6.882229919433594,1,-20.860676,-6.882229919433594,-20.860676,0.9289170293044574
1_1,X,24,-4.622178192138672,58,-1.8813515,-4.622178192138672,-1.8813515,0.9283140633926699
1_1,Y,13,-11.140839691162109,36,-8.723382,-8.723382,-11.140839691162109,0.9281537241413896
1_1,Y,11,-12.670874710083007,37,-11.582607,-11.582607,-12.670874710083007,0.9277779460031212
1_1,X,22,-6.15221321105957,33,-10.19113,-6.15221321105957,-10.19113,0.9275812639580527
1_1,X,17,-9.732295150756835,19,-11.97156,-9.732295150756835,-11.97156,0.9266482802554032
1_1,Y,10,-13.390891189575195,50,-5.782978,-5.782978,-13.390891189575195,0.9259076572159898
1_1,Y,13,-11.140839691162109,37,-8.513422,-8.513422,-11.140839691162109,0.9255527100766039
1_1,X,24,-4.622178192138672,29,-10.201185,-4.622178192138672,-10.201185,0.9255065031275342
1_1,X,18,-9.002278442382812,19,-11.7212105,-9.002278442382812,-11.7212105,0.9249830629104887
1_1,X,18,-9.002278442382812,18,-11.961189,-9.002278442382812,-11.961189,0.924881640377681
1_1,X,21,-6.882229919433594,4,-19.350737,-6.882229919433594,-19.350737,0.9232138463268169
1_1,X,22,-6.15221321105957,35,-9.54114,-6.15221321105957,-9.54114,0.9231513596028447
1_1,X,22,-6.15221321105957,37,-9.071147,-6.15221321105957,-9.071147,0.9226243313833002
1_1,X,24,-4.622178192138672,33,-9.261204,-4.622178192138672,-9.261204,0.9220454276435465
1_1,X,23,-5.402196044921875,30,-10.040819,-5.402196044921875,-10.040819,0.9214438433911097
1_1,Y,12,-11.90085708618164,53,-5.5925503,-5.5925503,-11.90085708618164,0.9204047521961042
1_1,X,24,-4.622178192138672,34,-9.001209,-4.622178192138672,-9.001209,0.9203800546187635
1_1,X,22,-6.15221321105957,43,-7.471171,-6.15221321105957,-7.471171,0.9194657835580125
1_1,X,22,-6.15221321105957,31,-10.92112,-6.15221321105957,-10.92112,0.919395255318778
1_1,X,17,-9.732295150756835,22,-11.311604,-9.732295150756835,-11.311604,0.9172499758574819
1_1,X,21,-6.882229919433594,31,-9.411135,-6.882229919433594,-9.411135,0.9158461805774762
1_1,X,22,-6.15221321105957,32,-10.441126,-6.15221321105957,-10.441126,0.9156121538848446
1_1,X,22,-6.15221321105957,36,-9.331142,-6.15221321105957,-9.331142,0.9152727856096936
1_1,Y,13,-11.140839691162109,35,-8.983333,-8.983333,-11.140839691162109,0.9152037112805735
1_1,Y,7,-15.670943374633788,56,-4.4830217,-4.4830217,-15.670943374633788,0.9127750419692702
1_1,Y,6,-16.400960083007813,61,-5.8336544,-5.8336544,-16.400960083007813,0.9125526532120328
1_1,Y,1,-20.25104820251465,48,-5.8023376,-5.8023376,-20.25104820251465,0.9108408874535823
1_1,Y,12,-11.90085708618164,56,-4.5226955,-4.5226955,-11.90085708618164,0.9106529910352114
1_1,Y,12,-11.90085708618164,45,-7.8622437,-7.8622437,-11.90085708618164,0.9100416873762948
1_1,Y,9,-14.150908584594726,41,-10.122048,-10.122048,-14.150908584594726,0.9096725529068133
1_1,Y,7,-15.670943374633788,36,-10.282846,-10.282846,-15.670943374633788,0.9086597314731202
1_1,X,22,-6.15221321105957,49,-6.251189,-6.15221321105957,-6.251189,0.9072488125826793
1_1,X,23,-5.402196044921875,34,-8.500895,-5.402196044921875,-8.500895,0.906741521769278
1_1,X,21,-6.882229919433594,30,-9.841117,-6.882229919433594,-9.841117,0.9065969636622923
1_1,Y,12,-11.90085708618164,40,-9.382038,-9.382038,-11.90085708618164,0.904858724630001
1_1,Y,9,-14.150908584594726,42,-9.882085,-9.882085,-14.150908584594726,0.9041920595147783
1_1,X,24,-4.622178192138672,24,-11.761153,-4.622178192138672,-11.761153,0.9041615909561365
1_1,Y,12,-11.90085708618164,44,-8.382174,-8.382174,-11.90085708618164,0.9037413995171757
1_1,Y,12,-11.90085708618164,47,-7.322317,-7.322317,-11.90085708618164,0.9033377203516555
1_1,Y,14,-10.30082046508789,52,-5.753542,-5.753542,-10.30082046508789,0.9030938638265603
1_1,X,24,-4.622178192138672,45,-5.95127,-4.622178192138672,-5.95127,0.9025740914283832
1_1,X,23,-5.402196044921875,37,-7.3809514,-5.402196044921875,-7.3809514,0.9024880953742308
1_1,Y,7,-15.670943374633788,38,-9.682865,-9.682865,-15.670943374633788,0.9020895708274455
1_1,X,17,-9.732295150756835,23,-11.021622,-9.732295150756835,-11.021622,0.9012118370099933
1_1,X,24,-4.622178192138672,59,-1.6513567,-4.622178192138672,-1.6513567,0.9010402486734568
1_1,X,24,-4.622178192138672,39,-7.45124,-4.622178192138672,-7.45124,0.8999715663691402
1_1,X,21,-6.882229919433594,37,-7.431213,-6.882229919433594,-7.431213,0.8996953291883172
1_1,X,24,-4.622178192138672,44,-6.261264,-4.622178192138672,-6.261264,0.8996589093264028
1_1,Y,12,-11.90085708618164,38,-10.261919,-10.261919,-11.90085708618164,0.8995009685069698
1_1,Y,14,-10.30082046508789,45,-8.343218,-8.343218,-10.30082046508789,0.8994760723625231
1_1,X,18,-9.002278442382812,20,-11.461233,-9.002278442382812,-11.461233,0.8994381104539411
1_1,X,17,-9.732295150756835,14,-14.301409,-9.732295150756835,-14.301409,0.8994102094704561
1_1,Y,12,-11.90085708618164,41,-9.172067,-9.172067,-11.90085708618164,0.8989515280621341
1_1,X,24,-4.622178192138672,32,-9.551198,-4.622178192138672,-9.551198,0.897558665118792
1_1,X,23,-5.402196044921875,41,-6.0210195,-5.402196044921875,-6.0210195,0.8974033705963849
1_1,Y,9,-14.150908584594726,54,-6.4226036,-6.4226036,-14.150908584594726,0.8971609814714233
1_1,Y,10,-13.390891189575195,47,-6.3528843,-6.3528843,-13.390891189575195,0.8954586184616892
1_1,Y,9,-14.150908584594726,53,-6.722559,-6.722559,-14.150908584594726,0.8945196301164244
1_1,X,23,-5.402196044921875,42,-5.501045,-5.402196044921875,-5.501045,0.8945084743908492
1_1,X,22,-6.15221321105957,18,-15.021058,-6.15221321105957,-15.021058,0.8940322507040166
1_1,X,22,-6.15221321105957,13,-16.541035,-6.15221321105957,-16.541035,0.8934457899111108
1_1,X,20,-7.502244110107422,25,-9.791149,-7.502244110107422,-9.791149,0.8931501279486566
1_1,Y,13,-11.140839691162109,32,-10.343075,-10.343075,-11.140839691162109,0.8931129123465522
1_1,Y,10,-13.390891189575195,48,-6.0729294,-6.0729294,-13.390891189575195,0.8930128811040119
1_1,Y,12,-11.90085708618164,43,-8.732126,-8.732126,-11.90085708618164,0.8920982714919115
1_1,X,22,-6.15221321105957,52,-5.5611997,-6.15221321105957,-5.5611997,0.8915680732789801
1_1,X,24,-4.622178192138672,38,-7.6212363,-4.622178192138672,-7.6212363,0.8915140702467723
1_1,Y,7,-15.670943374633788,48,-6.5629587,-6.5629587,-15.670943374633788,0.8905937071982913
1_1,X,15,-11.282330627441405,21,-9.722386,-11.282330627441405,-9.722386,0.8898344686981265
1_1,X,21,-6.882229919433594,39,-6.6912427,-6.882229919433594,-6.6912427,0.8898121326828995
1_1,Y,6,-16.400960083007813,59,-6.2136126,-6.2136126,-16.400960083007813,0.8897230901461527
1_1,X,24,-4.622178192138672,1,-20.95097,-4.622178192138672,-20.95097,0.8893548707031542
1_1,X,19,-8.222260589599609,35,-7.011318,-8.222260589599609,-7.011318,0.8893156683537394
1_1,Y,9,-14.150908584594726,56,-5.502741,-5.502741,-14.150908584594726,0.8890213434806398
1_1,Y,10,-13.390891189575195,37,-9.332393,-9.332393,-13.390891189575195,0.888541389323559
1_1,X,22,-6.15221321105957,66,-1.6412592,-6.15221321105957,-1.6412592,0.8877817882847528
1_1,Y,2,-19.44102966308594,59,-5.824209,-5.824209,-19.44102966308594,0.8875943420012276
1_1,X,18,-9.002278442382812,26,-9.931372,-9.002278442382812,-9.931372,0.8873152539100736
1_1,Y,14,-10.30082046508789,51,-6.383463,-6.383463,-10.30082046508789,0.8872811749071027
1_1,X,24,-4.622178192138672,19,-13.321122,-4.622178192138672,-13.321122,0.8869510124920149
1_1,X,24,-4.622178192138672,25,-11.381161,-4.622178192138672,-11.381161,0.886911826235693
1_1,X,23,-5.402196044921875,26,-11.470747,-5.402196044921875,-11.470747,0.8864830467156206
1_1,X,23,-5.402196044921875,35,-8.050919,-5.402196044921875,-8.050919,0.8863502351066793
1_1,Y,7,-15.670943374633788,40,-8.992886,-8.992886,-15.670943374633788,0.8861327251133592
1_1,Y,12,-11.90085708618164,46,-7.652272,-7.652272,-11.90085708618164,0.8858079262025986
1_1,Y,1,-20.25104820251465,36,-9.991268,-9.991268,-20.25104820251465,0.885609006842756
1_1,Y,3,-18.631011123657228,46,-6.9522743,-6.9522743,-18.631011123657228,0.8854088489404908
1_1,Y,12,-11.90085708618164,36,-10.961824,-10.961824,-11.90085708618164,0.885370695413078
1_1,X,24,-4.622178192138672,43,-6.5112586,-4.622178192138672,-6.5112586,0.8853255994359769
1_1,X,23,-5.402196044921875,55,-1.9912205,-5.402196044921875,-1.9912205,0.8852841923520398
1_1,Y,9,-14.150908584594726,39,-10.611976,-10.611976,-14.150908584594726,0.8850312657601593
1_1,X,15,-11.282330627441405,10,-14.221666,-11.282330627441405,-14.221666,0.8844575080679253
1_1,X,24,-4.622178192138672,50,-4.4113007,-4.622178192138672,-4.4113007,0.883892423797769
1_1,X,21,-6.882229919433594,8,-18.00079,-6.882229919433594,-18.00079,0.8836385904175571
1_1,X,16,-10.492312545776366,20,-12.030893,-10.492312545776366,-12.030893,0.8830660011661535
1_1,X,21,-6.882229919433594,40,-6.381255,-6.882229919433594,-6.381255,0.8821029959070836
1_1,X,21,-6.882229919433594,17,-14.850917,-6.882229919433594,-14.850917,0.882075987529933
1_1,Y,12,-11.90085708618164,55,-5.1126156,-5.1126156,-11.90085708618164,0.8818590214547944
1_1,Y,9,-14.150908584594726,35,-11.861788,-11.861788,-14.150908584594726,0.8815194624877527
1_1,Y,8,-14.940926666259765,54,-4.742776,-4.742776,-14.940926666259765,0.880513454468791
1_1,Y,7,-15.670943374633788,30,-13.442753,-13.442753,-15.670943374633788,0.8803553428611924
1_1,Y,9,-14.150908584594726,38,-10.971922,-10.971922,-14.150908584594726,0.8800896202199568
1_1,Y,8,-14.940926666259765,55,-4.4028864,-4.4028864,-14.940926666259765,0.8800119282180969
1_1,Y,12,-11.90085708618164,37,-10.611872,-10.611872,-11.90085708618164,0.8797507247542609
1_1,X,16,-10.492312545776366,5,-18.650728,-10.492312545776366,-18.650728,0.8795766154894269
1_1,X,22,-6.15221321105957,40,-8.411157,-6.15221321105957,-8.411157,0.8795527722274209
1_1,X,22,-6.15221321105957,27,-11.991103,-6.15221321105957,-11.991103,0.8793608663416601
1_1,X,22,-6.15221321105957,39,-8.641153,-6.15221321105957,-8.641153,0.8791257119576565
1_1,X,17,-9.732295150756835,18,-12.711512,-9.732295150756835,-12.711512,0.8789212951028798
1_1,Y,7,-15.670943374633788,35,-10.692835,-10.692835,-15.670943374633788,0.8789079513068695
1_1,Y,6,-16.400960083007813,60,-6.053631,-6.053631,-16.400960083007813,0.8787799551149784
1_1,X,23,-5.402196044921875,56,-1.7712317,-5.402196044921875,-1.7712317,0.8778359206211395
1_1,X,16,-10.492312545776366,13,-15.420809,-10.492312545776366,-15.420809,0.8776359520420937
1_1,X,22,-6.15221321105957,29,-11.481111,-6.15221321105957,-11.481111,0.8774327789914705
1_1,X,23,-5.402196044921875,45,-4.741083,-5.402196044921875,-4.741083,0.8768957104635103
1_1,X,23,-5.402196044921875,48,-3.941123,-5.402196044921875,-3.941123,0.8767018466687975
1_1,Y,12,-11.90085708618164,50,-6.592415,-6.592415,-11.90085708618164,0.8766116833895152
1_1,Y,13,-11.140839691162109,31,-10.872973,-10.872973,-11.140839691162109,0.8765900402758322
1_1,Y,14,-10.30082046508789,35,-10.842906,-10.842906,-10.30082046508789,0.8763546469356963
1_1,X,20,-7.502244110107422,26,-9.301162,-7.502244110107422,-9.301162,0.8761902027239812
1_1,X,20,-7.502244110107422,35,-6.6712275,-7.502244110107422,-6.6712275,0.87613325625267
1_1,Y,14,-10.30082046508789,53,-5.353592,-5.353592,-10.30082046508789,0.8759050015943439
