tile_id,row_type,row_id,row_pos,plant_id,plant_coord,plant_x,plant_y,plant_height
0_2,X,9,-31.508870239257813,8,1.630471,-31.508870239257813,1.630471,0.8870278259285017
0_2,X,14,-27.729504699707032,21,5.51497,-27.729504699707032,5.51497,0.8582296067278385
0_2,X,14,-27.729504699707032,13,2.177476,-27.729504699707032,2.177476,0.8090474671904848
0_2,X,14,-27.729504699707032,16,3.446523,-27.729504699707032,3.446523,0.796348114199658
0_2,X,14,-27.729504699707032,17,3.8462229,-27.729504699707032,3.8462229,0.7877923583926236
0_2,X,13,-28.479378814697267,9,1.4259609,-28.479378814697267,1.4259609,0.7876279539107737
0_2,X,13,-28.479378814697267,14,3.0240777,-28.479378814697267,3.0240777,0.7875555785304954
0_2,X,13,-28.479378814697267,6,0.6568674,-28.479378814697267,0.6568674,0.786736211999935
0_2,X,15,-26.929638977050782,6,1.028735,-26.929638977050782,1.028735,0.7808978416087691
0_2,X,13,-28.479378814697267,4,0.15745598,-28.479378814697267,0.15745598,0.7805923541945766
0_2,X,4,-35.21824752807617,5,0.6488982,-35.21824752807617,0.6488982,0.7781931856554015
0_2,X,13,-28.479378814697267,5,0.46709108,-28.479378814697267,0.46709108,0.7771948775251779
0_2,X,18,-24.640023345947267,23,6.1085324,-24.640023345947267,6.1085324,0.7768495845354064
0_2,X,3,-36.01811325073242,23,6.437872,-36.01811325073242,6.437872,0.7743583377390826
0_2,X,11,-29.969128723144532,15,3.4873,-29.969128723144532,3.4873,0.7741303895326994
0_2,X,12,-29.18925964355469,22,5.7274184,-29.18925964355469,5.7274184,0.7740257504443875
0_2,X,4,-35.21824752807617,14,3.3386896,-35.21824752807617,3.3386896,0.7736222851579102
0_2,X,15,-26.929638977050782,24,6.137537,-26.929638977050782,6.137537,0.773399521470527
0_2,X,15,-26.929638977050782,22,5.687642,-26.929638977050782,5.687642,0.7724399988567936
0_2,X,18,-24.640023345947267,22,5.7586102,-24.640023345947267,5.7586102,0.7720975598953504
0_2,X,15,-26.929638977050782,4,0.21892506,-26.929638977050782,0.21892506,0.7698812237778746
0_2,X,15,-26.929638977050782,3,0.058962584,-26.929638977050782,0.058962584,0.7696152683783574
0_2,X,13,-28.479378814697267,8,1.03642,-28.479378814697267,1.03642,0.7695644848446487
0_2,X,11,-29.969128723144532,21,5.0467443,-29.969128723144532,5.0467443,0.7692647806180608
0_2,X,14,-27.729504699707032,12,1.9476485,-27.729504699707032,1.9476485,0.7692348026603482
0_2,X,14,-27.729504699707032,14,2.7270632,-27.729504699707032,2.7270632,0.7685079605537566
0_2,X,14,-27.729504699707032,15,2.906928,-27.729504699707032,2.906928,0.7680844485528353
0_2,X,4,-35.21824752807617,3,-0.20103595,-35.21824752807617,-0.20103595,0.7677138031823709
0_2,X,5,-34.498368377685544,15,3.59766,-34.498368377685544,3.59766,0.7676881517902563
0_2,X,16,-26.169766540527345,2,-0.8206834,-26.169766540527345,-0.8206834,0.7675400583351565
0_2,X,14,-27.729504699707032,2,-0.25070062,-27.729504699707032,-0.25070062,0.7669552772392724
0_2,X,8,-32.258744354248044,5,0.718728,-32.258744354248044,0.718728,0.7659062629089382
0_2,X,3,-36.01811325073242,15,4.2382107,-36.01811325073242,4.2382107,0.7654031367217646
0_2,X,18,-24.640023345947267,21,5.328706,-24.640023345947267,5.328706,0.7637610535639577
0_2,X,17,-25.409894104003907,2,-0.3810473,-25.409894104003907,-0.3810473,0.7635478091887604
0_2,X,14,-27.729504699707032,10,1.4879937,-27.729504699707032,1.4879937,0.7634730539728092
0_2,X,10,-30.748997802734376,19,6.0123563,-30.748997802734376,6.0123563,0.7625165810078222
0_2,X,13,-28.479378814697267,1,-0.8813197,-28.479378814697267,-0.8813197,0.7610004908924933
0_2,X,4,-35.21824752807617,4,-0.021049917,-35.21824752807617,-0.021049917,0.7601995879541477
0_2,X,13,-28.479378814697267,7,0.84664375,-28.479378814697267,0.84664375,0.7601868315370099
